City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lulea,SE,2021-01-15 16:06:53,65.5842,22.1547,23.0,86,0,14.97
295,Jawhar,SO,2021-01-15 16:06:53,2.7809,45.5005,78.51,64,18,15.37
296,Mbanza-Ngungu,CD,2021-01-15 16:06:53,-5.25,14.8667,79.56,75,4,3.65
297,Villa Carlos Paz,AR,2021-01-15 16:06:53,-31.4241,-64.4978,68.0,88,40,5.75
298,Manokwari,ID,2021-01-15 16:06:53,-0.8667,134.0833,79.52,80,100,6.96
299,Ust-Nera,RU,2021-01-15 16:06:53,64.5667,143.2,-26.68,75,100,3.6
300,Kamariotissa,GR,2021-01-15 16:06:54,40.4833,25.4667,41.0,56,40,5.75
301,Rocha,UY,2021-01-15 16:06:54,-34.4833,-54.3333,87.26,40,7,13.67
302,Kisangani,CD,2021-01-15 16:06:54,0.5167,25.2,76.17,88,57,4.07
303,Port Macquarie,AU,2021-01-15 16:02:11,-31.4333,152.9167,71.6,94,40,7.85
304,Pisco,PE,2021-01-15 16:06:54,-13.7,-76.2167,73.4,73,0,8.05
305,Yerofey Pavlovich,RU,2021-01-15 16:06:54,53.9667,121.9667,-20.2,85,99,0.85
306,Srednekolymsk,RU,2021-01-15 16:06:54,67.45,153.6833,-24.12,86,100,7.47
307,Sefophe,BW,2021-01-15 16:06:54,-22.1833,27.9667,75.2,88,75,10.36
308,San Patricio,US,2021-01-15 16:06:54,28.017,-97.5169,55.4,35,1,11.5
309,Saldanha,ZA,2021-01-15 16:06:54,-33.0117,17.9442,73.4,60,0,10.36
310,Kozhva,RU,2021-01-15 16:06:54,65.1073,57.0459,-0.27,93,99,3.62
311,Birao,CF,2021-01-15 16:06:55,10.2849,22.7882,85.51,15,99,4.72
312,Vila Franca Do Campo,PT,2021-01-15 16:06:55,37.7167,-25.4333,64.99,88,20,19.57
313,Morgan Hill,US,2021-01-15 16:05:06,37.1305,-121.6544,48.2,100,1,3.44
314,Matveyev Kurgan,RU,2021-01-15 16:06:55,47.5645,38.8695,27.39,97,99,6.2
315,Vryheid,ZA,2021-01-15 16:06:55,-27.7695,30.7917,76.01,61,89,5.1
316,Sfantu Gheorghe,RO,2021-01-15 16:05:51,45.8667,25.7833,20.34,96,88,3.58
317,Guerrero Negro,MX,2021-01-15 16:06:55,27.9769,-114.0611,66.7,31,0,3.65
318,Iquitos,PE,2021-01-15 16:06:55,-3.7481,-73.2472,84.2,74,75,4.61
319,Nerchinskiy Zavod,RU,2021-01-15 16:06:55,51.3088,119.61,-29.43,84,37,4.7
320,Beyneu,KZ,2021-01-15 16:06:55,45.3167,55.2,45.64,53,100,16.11
321,Digha,IN,2021-01-15 16:06:56,21.6833,87.55,67.8,75,1,4.05
322,Ayaviri,PE,2021-01-15 16:06:56,-14.8864,-70.5889,57.49,50,90,2.3
323,Chicama,PE,2021-01-15 16:06:56,-7.8447,-79.1469,75.9,65,99,6.4
324,Santa Engracia,ES,2021-01-15 16:06:56,41.9406,-1.3245,53.01,54,90,20.71
325,Vao,NC,2021-01-15 16:06:56,-22.6667,167.4833,77.95,89,100,8.41
326,Alofi,NU,2021-01-15 16:06:56,-19.0595,-169.9187,73.4,100,11,1.14
327,Ossora,RU,2021-01-15 16:06:56,59.2353,163.0719,-14.55,88,87,4.56
328,Loukhi,RU,2021-01-15 16:06:56,66.0764,33.0381,5.41,95,54,3.69
329,Sitka,US,2021-01-15 16:03:37,57.0531,-135.33,44.6,81,90,21.85
330,Andros Town,BS,2021-01-15 16:06:57,24.7,-77.7667,77.0,78,75,11.5
331,Khorixas,NA,2021-01-15 16:06:57,-20.3667,14.9667,76.35,50,92,16.49
332,Araouane,ML,2021-01-15 16:06:57,18.9048,-3.5265,76.82,16,88,15.05
333,Marrakesh,MA,2021-01-15 16:06:57,31.6315,-8.0083,60.8,41,0,4.61
334,Kasongo,CD,2021-01-15 16:06:57,-4.45,26.6667,67.37,98,100,2.17
335,Labytnangi,RU,2021-01-15 16:06:57,66.6572,66.4183,-10.23,89,100,0.81
336,Gongzhuling,CN,2021-01-15 16:06:29,43.5008,124.8198,-6.77,87,0,3.2
337,Tornio,FI,2021-01-15 16:06:10,65.8481,24.1466,3.2,85,75,1.14
338,Lorengau,PG,2021-01-15 16:06:57,-2.0226,147.2712,82.13,75,100,6.8
339,Tsaratanana,MG,2021-01-15 16:06:57,-16.7833,47.65,77.76,85,77,4.7
340,Estelle,US,2021-01-15 16:06:58,29.8458,-90.1067,55.99,41,1,8.05
341,Srandakan,ID,2021-01-15 16:06:58,-7.9386,110.2506,78.46,76,100,3.31
342,Tupik,RU,2021-01-15 16:06:58,54.4253,119.9327,-20.24,85,100,2.55
343,Shelburne,CA,2021-01-15 16:06:58,44.0787,-80.2041,37.0,98,100,17.11
344,Waxahachie,US,2021-01-15 16:04:29,32.3865,-96.8483,48.2,29,1,17.27
345,San Vicente,AR,2021-01-15 16:06:58,-26.6167,-54.1333,89.67,41,6,5.32
346,San Juan,AR,2021-01-15 16:02:45,-31.5375,-68.5364,89.64,36,4,16.62
347,Walvis Bay,NA,2021-01-15 16:06:58,-22.9575,14.5053,77.0,57,76,11.5
348,Shahrud,IR,2021-01-15 16:06:58,36.4182,54.9763,43.0,52,33,6.53
349,Cabedelo,BR,2021-01-15 16:06:58,-6.9811,-34.8339,86.0,66,75,12.66
350,Hauterive,FR,2021-01-15 16:06:59,46.0901,3.4459,35.6,80,90,10.36
351,Zhigansk,RU,2021-01-15 16:06:59,66.7697,123.3711,-43.87,78,69,6.31
352,Makakilo City,US,2021-01-15 16:06:40,21.3469,-158.0858,69.8,88,1,4.61
353,Beba,CU,2021-01-15 16:06:59,22.4437,-79.7253,82.4,61,40,6.91
354,Mapimi,MX,2021-01-15 16:06:59,25.8167,-103.85,50.0,25,1,0.63
355,Hofn,IS,2021-01-15 16:06:59,64.2539,-15.2082,39.2,81,90,16.11
356,Camocim,BR,2021-01-15 16:05:09,-2.9022,-40.8411,90.07,49,62,11.25
357,Port Blair,IN,2021-01-15 16:07:00,11.6667,92.75,78.22,75,62,10.0
358,Puro,PH,2021-01-15 16:07:00,12.4841,123.3827,78.48,85,79,12.37
359,Abha,SA,2021-01-15 16:07:00,18.2164,42.5053,62.6,77,0,6.91
360,Los Llanos De Aridane,ES,2021-01-15 16:06:23,28.6585,-17.9182,64.4,55,75,11.5
361,Charleston,US,2021-01-15 16:07:00,32.7766,-79.9309,63.0,72,1,11.5
362,Marau,BR,2021-01-15 16:07:00,-28.4492,-52.2,81.21,65,16,5.26
363,Ambon,ID,2021-01-15 16:07:00,-3.6954,128.1814,80.01,13,100,7.38
364,Tulagi,SB,2021-01-15 16:07:00,-9.0996,160.1476,83.89,70,100,9.73
365,Kropotkin,RU,2021-01-15 16:07:01,45.4375,40.5756,30.16,97,100,7.9
366,Katete,UG,2021-01-15 16:07:01,-0.7818,29.7544,68.25,69,79,4.12
367,Gamba,GA,2021-01-15 16:07:01,-2.65,10.0,81.21,76,62,8.25
368,Saeby,DK,2021-01-15 16:07:01,57.3319,10.5225,28.99,74,75,6.91
369,Abomsa,ET,2021-01-15 16:07:01,9.9833,39.9833,73.18,31,2,4.45
370,Pocone,BR,2021-01-15 16:07:02,-16.2567,-56.6228,88.56,54,100,7.18
371,Roros,NO,2021-01-15 16:07:02,62.5747,11.3842,-9.4,77,40,2.3
372,Huanuco,PE,2021-01-15 16:04:14,-9.9329,-76.2415,66.6,61,100,6.82
373,Zaprudnya,RU,2021-01-15 16:07:02,56.5667,37.4333,3.2,85,75,8.95
374,Jerome,US,2021-01-15 16:07:02,42.7241,-114.5186,33.8,80,1,17.27
375,Innisfail,AU,2021-01-15 16:07:02,-17.5333,146.0333,72.52,84,100,5.5
376,Ancud,CL,2021-01-15 16:07:02,-41.8697,-73.8203,55.4,82,75,2.3
377,Sibolga,ID,2021-01-15 16:07:03,1.7427,98.7792,77.11,82,61,2.8
378,Qasigiannguit,GL,2021-01-15 16:07:03,68.8193,-51.1922,14.0,57,75,12.66
379,Mao,ES,2021-01-15 16:07:03,39.8885,4.2658,51.8,71,40,6.91
380,Kerteminde,DK,2021-01-15 16:07:03,55.449,10.6577,30.2,80,75,6.91
381,Qui Nhon,VN,2021-01-15 16:05:41,13.7667,109.2333,66.9,85,37,7.54
382,Yagodnoye,RU,2021-01-15 16:07:03,62.55,149.6667,-31.0,81,72,1.66
383,Wajid,SO,2021-01-15 16:07:03,3.8093,43.2471,86.72,29,0,8.75
384,Vetluga,RU,2021-01-15 16:07:03,57.8557,45.781,2.68,94,72,2.64
385,Coihaique,CL,2021-01-15 16:07:03,-45.5752,-72.0662,62.6,63,75,8.05
386,Riyadh,SA,2021-01-15 16:02:14,24.6877,46.7219,71.6,35,40,10.36
387,Novyye Gorki,RU,2021-01-15 16:07:04,56.7253,41.0601,5.9,95,100,4.0
388,Beaver Dam,US,2021-01-15 16:06:33,43.4578,-88.8373,35.01,93,90,6.76
389,Bilibino,RU,2021-01-15 16:07:04,68.0546,166.4372,-21.77,84,99,0.29
390,Sao Joao Da Barra,BR,2021-01-15 16:07:04,-21.6403,-41.0511,87.8,51,20,18.41
391,Dubti,ET,2021-01-15 16:07:04,11.7361,41.0853,81.25,33,0,11.72
392,Kirkuk,IQ,2021-01-15 16:07:04,35.4681,44.3922,52.83,58,0,2.26
393,Shingu,JP,2021-01-15 16:07:04,33.7333,135.9833,46.96,78,1,5.53
394,Half Moon Bay,US,2021-01-15 16:02:09,37.4636,-122.4286,55.99,100,1,6.85
395,Oussouye,SN,2021-01-15 16:07:05,12.485,-16.5469,95.0,27,0,11.5
396,Marsh Harbour,BS,2021-01-15 16:05:18,26.5412,-77.0636,71.85,79,61,3.4
397,Camana,PE,2021-01-15 16:07:05,-16.6228,-72.7111,75.15,65,95,10.63
398,Nyurba,RU,2021-01-15 16:07:05,63.2842,118.3319,-27.98,84,100,7.7
399,Rorvik,NO,2021-01-15 16:07:05,64.8621,11.2373,28.4,100,75,2.3
400,Minatitlan,MX,2021-01-15 16:07:05,17.9833,-94.5167,75.2,83,75,14.97
401,Catabola,AO,2021-01-15 16:07:05,-12.15,17.2833,71.62,67,32,4.14
402,Williamsburg,US,2021-01-15 16:07:06,37.2707,-76.7075,51.01,81,1,5.75
403,Baykit,RU,2021-01-15 16:07:06,61.67,96.37,-28.25,78,0,2.98
404,Fort Morgan,US,2021-01-15 16:07:06,40.2503,-103.8,32.0,25,1,26.46
405,Chapais,CA,2021-01-15 16:07:06,49.7834,-74.8492,24.8,86,90,2.3
406,Lillesand,NO,2021-01-15 16:02:45,58.2488,8.3778,26.01,79,0,4.61
407,Ransang,PH,2021-01-15 16:07:06,8.9603,117.5828,79.54,81,94,3.51
408,Kudahuvadhoo,MV,2021-01-15 16:07:06,2.6708,72.8944,81.81,70,75,8.7
409,Salinopolis,BR,2021-01-15 16:07:06,-0.6136,-47.3561,85.84,62,36,13.62
410,Virginia Beach,US,2021-01-15 16:05:05,36.8529,-75.978,55.4,62,40,11.5
411,La Rioja,ES,2021-01-15 16:07:06,42.25,-2.5,50.0,62,40,13.8
412,Aykhal,RU,2021-01-15 16:07:07,66.0,111.5,-42.95,77,100,9.15
413,Chama,CH,2021-01-15 16:07:07,47.1821,8.4636,28.99,93,90,1.14
414,Cabinda,AO,2021-01-15 16:07:07,-5.55,12.2,81.61,70,8,9.46
415,Waingapu,ID,2021-01-15 16:07:05,-9.6567,120.2641,80.13,79,100,3.58
416,Lleida,ES,2021-01-15 16:07:07,41.6167,0.6167,51.8,62,0,17.27
417,Severodvinsk,RU,2021-01-15 16:07:07,64.5635,39.8302,-29.2,75,40,3.8
418,Kushiro,JP,2021-01-15 16:07:07,42.975,144.3747,28.83,92,100,10.27
419,Prince Rupert,CA,2021-01-15 16:07:07,54.3161,-130.3201,46.4,87,90,10.36
420,Dreux,FR,2021-01-15 16:07:08,48.6667,1.25,37.99,69,90,8.05
421,San Jose,US,2021-01-15 16:04:44,37.3394,-121.895,51.01,87,75,1.03
422,Narsaq,GL,2021-01-15 16:07:08,60.9167,-46.05,19.4,58,20,1.14
423,Ilam,NP,2021-01-15 16:07:08,26.9167,87.9167,50.81,63,23,3.31
424,Poum,NC,2021-01-15 16:07:08,-20.2333,164.0167,81.59,81,100,4.92
425,Cuamba,MZ,2021-01-15 16:07:08,-14.8031,36.5372,77.97,80,93,2.68
426,Goure,NE,2021-01-15 16:07:08,13.9835,10.2704,84.0,14,0,4.0
427,Vondrozo,MG,2021-01-15 16:07:08,-22.8167,47.2833,73.9,97,78,4.23
428,Paka,MY,2021-01-15 16:07:08,4.6374,103.4368,75.2,94,100,4.97
429,Tomatlan,MX,2021-01-15 16:07:08,19.9333,-105.25,81.3,16,58,1.45
430,Huitziltepec,MX,2021-01-15 16:07:09,17.8167,-99.4667,75.0,49,99,1.57
431,Dharchula,IN,2021-01-15 16:07:09,29.85,80.5333,51.67,42,100,3.89
432,Sao Jose Da Coroa Grande,BR,2021-01-15 16:07:09,-8.8978,-35.1478,83.26,63,100,11.18
433,Saint-Augustin,CA,2021-01-15 16:07:09,51.226,-58.6502,26.17,89,11,6.87
434,Port Keats,AU,2021-01-15 16:03:49,-14.25,129.55,82.17,78,76,5.97
435,Sisimiut,GL,2021-01-15 16:07:09,66.9395,-53.6735,11.03,90,98,5.53
436,Marzuq,YE,2021-01-15 16:07:09,14.4,46.4667,63.07,42,0,6.2
437,Cabo San Lucas,MX,2021-01-15 16:07:09,22.8909,-109.9124,66.2,24,1,2.89
438,Winnemucca,US,2021-01-15 16:07:09,40.973,-117.7357,39.6,69,93,2.44
439,Hay River,CA,2021-01-15 16:07:09,60.8156,-115.7999,15.8,86,100,6.91
440,Lai,TD,2021-01-15 16:07:09,9.3952,16.2989,94.3,10,67,3.6
441,Kulhudhuffushi,MV,2021-01-15 16:07:10,6.6221,73.07,81.43,78,100,8.95
442,Codrington,AU,2021-01-15 16:07:10,-38.2667,141.9667,54.72,78,57,18.39
443,Aklavik,CA,2021-01-15 16:07:10,68.2191,-135.0107,-5.8,84,99,12.66
444,Turzovka,SK,2021-01-15 16:07:10,49.4043,18.6226,24.8,63,90,1.14
445,Dudinka,RU,2021-01-15 16:07:10,69.4058,86.1778,-43.19,79,17,4.38
446,Rafai,CF,2021-01-15 16:07:10,4.95,23.9167,89.89,21,7,2.89
447,Nakamura,JP,2021-01-15 16:07:10,32.9833,132.9333,50.88,78,54,1.03
448,Spirit River,CA,2021-01-15 16:07:10,55.7833,-118.8361,35.01,93,41,4.61
449,Bestobe,KZ,2021-01-15 16:07:10,52.4994,73.0975,3.69,88,100,11.12
450,Xixiang,CN,2021-01-15 16:07:11,35.1628,112.865,36.68,65,62,4.34
451,Cardoso,BR,2021-01-15 16:07:11,-20.0819,-49.9142,80.8,63,92,6.58
452,Kizema,RU,2021-01-15 16:07:11,61.113,44.8302,-7.15,91,82,4.16
453,Haverfordwest,GB,2021-01-15 16:07:11,51.8017,-4.9691,39.2,87,90,10.36
454,Sistranda,NO,2021-01-15 16:07:11,63.7256,8.834,24.8,86,75,14.97
455,Tuy Hoa,VN,2021-01-15 16:07:11,13.0833,109.3,67.5,88,69,5.82
456,Saint Anthony,US,2021-01-15 16:07:11,45.0205,-93.218,35.6,80,90,12.66
457,Peniche,PT,2021-01-15 16:02:43,39.3558,-9.3811,60.01,86,0,11.01
458,Chingirlau,KZ,2021-01-15 16:07:11,51.095,54.0814,25.02,97,100,14.58
459,Vaxjo,SE,2021-01-15 16:03:03,56.8777,14.8091,17.6,93,90,6.91
460,Corumba,BR,2021-01-15 16:07:12,-19.0092,-57.6533,82.4,83,75,6.91
461,La Ronge,CA,2021-01-15 16:07:12,55.1001,-105.2842,12.2,92,90,8.05
462,Rincon,US,2021-01-15 16:07:12,32.296,-81.2354,60.8,67,75,14.97
463,Hohhot,CN,2021-01-15 16:07:12,40.8106,111.6522,10.4,56,0,8.95
464,Kavaratti,IN,2021-01-15 16:07:12,10.5669,72.642,82.47,77,100,8.03
465,Lieksa,FI,2021-01-15 16:07:12,63.3167,30.0167,1.83,95,98,4.65
466,Coos Bay,US,2021-01-15 16:07:12,43.3665,-124.2179,53.6,100,90,4.61
467,Itacoatiara,BR,2021-01-15 16:03:40,-3.1431,-58.4442,83.01,79,89,3.22
468,Matadi,CD,2021-01-15 16:07:12,-5.8167,13.45,89.62,50,2,2.75
469,Zalantun,CN,2021-01-15 16:07:12,48.0,122.7167,-10.7,82,0,4.76
470,Maragogi,BR,2021-01-15 16:02:47,-9.0122,-35.2225,83.61,62,100,11.74
471,San Cristobal,VE,2021-01-15 16:07:12,7.7669,-72.225,84.2,54,20,4.61
472,Krasnyy Yar,RU,2021-01-15 16:07:13,46.5331,48.3456,30.2,86,90,15.66
473,Kurilsk,RU,2021-01-15 16:07:13,45.2333,147.8833,18.77,89,95,3.96
474,Kamenka,RU,2021-01-15 16:07:13,51.3223,42.7678,19.0,93,100,8.75
475,Maues,BR,2021-01-15 16:07:13,-3.3836,-57.7186,82.02,87,98,3.67
476,Aquiraz,BR,2021-01-15 16:07:13,-3.9014,-38.3911,87.8,62,40,16.11
477,San Lawrenz,MT,2021-01-15 16:07:13,36.0553,14.204,57.99,72,20,24.16
478,Yablonovo,RU,2021-01-15 16:07:13,50.8523,37.3574,24.8,93,75,8.95
479,Qingdao,CN,2021-01-15 16:07:14,36.0986,120.3719,25.0,68,0,13.42
480,Broome,US,2021-01-15 16:07:14,42.2506,-75.833,37.99,80,1,11.5
481,Sagua La Grande,CU,2021-01-15 16:07:14,22.8067,-80.0756,82.4,61,40,6.91
482,Wabana,CA,2021-01-15 16:07:14,47.6332,-52.9481,30.99,100,90,5.75
483,Semnan,IR,2021-01-15 16:07:14,35.5729,53.3971,44.64,51,0,2.35
484,Olafsvik,IS,2021-01-15 16:07:14,64.8945,-23.7142,38.75,78,100,12.88
485,Karpathos,GR,2021-01-15 16:07:14,35.507,27.2132,57.2,77,40,9.22
486,Thanh Hoa,VN,2021-01-15 16:03:36,19.8,105.7667,63.88,82,59,1.92
487,Moshny,UA,2021-01-15 16:07:14,49.5147,31.7476,16.11,90,100,10.92
488,Yumen,CN,2021-01-15 16:07:14,40.2833,97.2,12.15,78,0,9.66
489,Lavrentiya,RU,2021-01-15 16:07:15,65.5833,-171.0,8.2,92,100,8.48
490,Begun,IN,2021-01-15 16:07:15,24.9833,75.0,60.75,33,0,3.22
491,Bandar,ID,2021-01-15 16:07:15,2.05,99.75,74.77,87,74,2.06
492,Sungaipenuh,ID,2021-01-15 16:07:15,-2.0833,101.3833,64.22,80,100,1.07
493,Waddan,LY,2021-01-15 16:07:15,29.1614,16.139,60.22,32,0,7.07
494,Ignacio De La Llave,MX,2021-01-15 16:07:15,18.7167,-95.9833,77.0,57,75,17.27
495,Sur,OM,2021-01-15 16:07:15,22.5667,59.5289,68.49,67,0,5.37
496,Brae,GB,2021-01-15 16:07:15,60.3964,-1.353,42.8,93,40,13.8
497,Shizunai,JP,2021-01-15 16:07:15,42.3339,142.3669,32.29,93,100,22.55
498,Antofagasta,CL,2021-01-15 16:07:10,-23.65,-70.4,72.0,60,20,14.97
499,Tangzhai,CN,2021-01-15 16:07:16,34.4328,116.5911,32.38,92,45,8.21
500,Borogontsy,RU,2021-01-15 16:07:16,62.6683,131.1683,-46.86,76,82,4.65
501,Salisbury,GB,2021-01-15 16:06:41,51.0693,-1.7957,37.0,93,75,9.22
502,Nemuro,JP,2021-01-15 16:07:16,43.3236,145.575,30.06,91,100,19.04
503,Ibi,ES,2021-01-15 16:07:16,38.6253,-0.5723,57.0,39,31,3.0
504,At-Bashi,KG,2021-01-15 16:07:16,41.1702,75.8106,18.48,69,0,0.96
505,Ninh Binh,VN,2021-01-15 16:07:16,20.2539,105.975,62.69,83,39,3.22
506,Omsukchan,RU,2021-01-15 16:07:16,62.5333,155.8,-35.46,79,100,2.39
507,La Macarena,CO,2021-01-15 16:07:16,2.1837,-73.7849,86.22,48,93,7.4
508,Prado,BR,2021-01-15 16:07:16,-17.3411,-39.2208,81.36,72,3,9.55
509,Victor Harbor,AU,2021-01-15 16:07:16,-35.5667,138.6167,57.99,72,91,1.99
510,Namwala,ZM,2021-01-15 16:07:16,-15.7504,26.4384,72.52,93,100,4.52
511,Havoysund,NO,2021-01-15 16:07:17,70.9963,24.6622,39.2,81,75,11.5
512,Payakumbuh,ID,2021-01-15 16:07:17,-0.2202,100.6308,70.52,80,100,2.04
513,Kiama,AU,2021-01-15 16:05:53,-34.6833,150.8667,59.0,85,0,1.99
514,Grand Gaube,MU,2021-01-15 16:07:17,-20.0064,57.6608,82.0,82,2,5.99
515,Chadan,RU,2021-01-15 16:07:17,51.2833,91.5833,-18.11,82,1,0.87
516,Juneau,US,2021-01-15 16:07:17,58.3019,-134.4197,42.8,75,90,28.77
517,Alterosa,BR,2021-01-15 16:07:15,-21.2492,-46.1431,75.92,76,91,6.46
518,Jiaojiang,CN,2021-01-15 16:07:17,28.6803,121.4428,51.01,83,0,6.73
519,Towada,JP,2021-01-15 16:07:18,40.6127,141.2067,31.68,93,98,9.19
520,Kasongo-Lunda,CD,2021-01-15 16:07:18,-6.4667,16.8167,83.66,60,62,2.24
521,Nakasongola,UG,2021-01-15 16:07:18,1.3089,32.4564,79.09,41,44,1.79
522,Canete,CL,2021-01-15 16:07:18,-37.8,-73.4,64.09,50,50,6.98
523,Saint-Paul,RE,2021-01-15 16:07:18,-21.0096,55.2707,80.6,78,75,11.5
524,Kigoma,TZ,2021-01-15 16:07:18,-4.8769,29.6267,75.2,78,75,3.78
525,Myrtle Beach,US,2021-01-15 16:07:18,33.6891,-78.8867,57.99,71,1,11.5
526,Marion,US,2021-01-15 16:05:06,39.7684,-86.1555,39.0,70,40,16.11
527,Progreso,MX,2021-01-15 16:07:19,21.2833,-89.6667,78.01,65,75,7.96
528,Floro,NO,2021-01-15 16:07:19,61.5996,5.0328,30.2,74,75,8.05
529,Mandalgovi,MN,2021-01-15 16:07:19,45.7625,106.2708,-9.29,84,2,11.41
530,Roald,NO,2021-01-15 16:07:19,62.5833,6.1333,28.99,74,0,10.36
531,Mogadishu,SO,2021-01-15 16:03:27,2.0371,45.3438,78.31,77,0,19.39
532,Azuqueca De Henares,ES,2021-01-15 16:07:19,40.5669,-3.2599,39.99,70,0,1.99
533,Bilma,NE,2021-01-15 16:07:19,18.6853,12.9164,77.76,18,0,2.93
534,Kotdwara,IN,2021-01-15 16:07:19,29.75,78.5333,54.63,56,0,3.87
535,Ortona,IT,2021-01-15 16:07:19,42.3496,14.4039,46.99,57,90,9.22
536,Puerto Escondido,MX,2021-01-15 16:07:19,15.85,-97.0667,78.8,78,75,3.29
537,Murud,IN,2021-01-15 16:07:20,18.3258,72.965,74.62,65,0,4.07
538,Pembroke,CA,2021-01-15 16:07:20,45.8168,-77.1162,33.01,86,90,8.05
539,Iskateley,RU,2021-01-15 16:07:20,67.6803,53.1512,-19.03,83,26,0.87
540,Japura,ID,2021-01-15 16:07:20,-0.3167,102.35,74.59,94,97,2.37
541,Charleroi,BE,2021-01-15 16:07:20,50.413,4.4465,32.0,80,75,4.61
542,Celestun,MX,2021-01-15 16:07:20,20.8667,-90.4,73.53,74,100,8.1
543,El Tigre,VE,2021-01-15 16:07:20,8.8875,-64.2454,83.46,53,100,12.17
544,Skegness,GB,2021-01-15 16:07:20,53.1436,0.3363,36.0,100,75,2.3
545,Samarai,PG,2021-01-15 16:07:20,-10.6167,150.6667,83.07,75,100,10.51
546,Deputatskiy,RU,2021-01-15 16:07:20,69.3,139.9,-24.5,88,100,3.65
547,Leningradskiy,RU,2021-01-15 16:07:21,69.3833,178.4167,-2.87,90,100,12.95
548,Tautira,PF,2021-01-15 16:07:21,-17.7333,-149.15,77.0,78,40,4.61
549,Muisne,EC,2021-01-15 16:07:21,0.6,-80.0333,82.4,78,40,6.91
550,Saint George,US,2021-01-15 16:05:20,37.1041,-113.5841,39.2,30,1,9.22
551,Bonavista,CA,2021-01-15 16:07:21,48.6499,-53.1147,32.0,86,100,8.23
552,Calamar,CO,2021-01-15 16:07:21,10.2511,-74.9146,89.6,62,40,2.3
553,Zyryanovsk,KZ,2021-01-15 16:07:21,49.7386,84.2719,-19.21,80,0,0.45
554,Boa Vista,BR,2021-01-15 16:07:22,2.8197,-60.6733,86.0,51,75,9.22
555,Merauke,ID,2021-01-15 16:07:22,-8.4667,140.3333,80.6,87,100,10.76
556,Priiskovyy,RU,2021-01-15 16:07:23,51.9333,116.6333,-6.18,85,78,7.96
557,Sept-Iles,CA,2021-01-15 16:07:23,50.2001,-66.3821,28.4,74,0,1.14
558,Geraldton,AU,2021-01-15 16:06:38,-28.7667,114.6,87.8,29,14,20.71
559,Banda Aceh,ID,2021-01-15 16:07:23,5.5577,95.3222,79.0,82,76,4.68
560,Spasskoye,RU,2021-01-15 16:07:23,44.6108,132.7969,4.33,94,100,14.5
561,Machico,PT,2021-01-15 16:07:23,32.7,-16.7667,60.8,55,75,6.91
562,Santa Cruz Del Norte,CU,2021-01-15 16:07:23,23.1539,-81.9236,75.2,94,75,3.44
563,Esna,EG,2021-01-15 16:07:23,25.2934,32.554,68.0,34,0,4.61
564,Port Augusta,AU,2021-01-15 16:07:23,-32.5,137.7667,60.8,55,75,12.66
565,Lata,PT,2021-01-15 16:07:23,40.1629,-8.3327,59.0,74,0,3.0
566,Dingle,PH,2021-01-15 16:07:24,10.9995,122.6711,74.86,94,46,6.6
567,Dunedin,NZ,2021-01-15 16:07:24,-45.8742,170.5036,63.0,86,64,1.99
568,Bull Savanna,JM,2021-01-15 16:07:24,17.8868,-77.5902,79.14,69,50,11.88
569,Aksarka,RU,2021-01-15 16:07:24,66.5606,67.7975,-8.21,90,100,3.98
570,Manga,BF,2021-01-15 16:07:24,11.6636,-1.0731,94.84,9,2,10.22
571,Marystown,CA,2021-01-15 16:07:24,47.1666,-55.1483,32.74,93,100,17.45
572,Bima,ID,2021-01-15 16:07:24,-8.4667,118.7167,77.07,85,100,2.46
573,Visnes,NO,2021-01-15 16:07:24,59.3556,5.2242,26.6,86,20,8.05
574,Whitehorse,CA,2021-01-15 16:07:24,60.7161,-135.0538,26.6,86,90,18.41
575,Bahia Blanca,AR,2021-01-15 16:07:25,-38.7196,-62.2724,87.08,34,1,13.24
